Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 11-1-23,Total Credits Retired:,26711881
ACR386,2018,ACR-US-386-2018-813-24489 to 24496,8,2021-02-01,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1624,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-1651 to 1660,10,2021-02-01,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,"Retired on behalf of Blank Street, 1612",2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-25667 to 27361,1695,2021-01-27,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's donor,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-24482 to 24488,7,2021-01-25,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1593,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-25561 to 25619,59,2021-01-19,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Vimeo 1404,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-24477 to 24481,5,2021-01-11,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1517,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-989-1 to 1403,1403,2021-01-07,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's Donor,2020-04-13 22:50:06,2021,,,,
ACR386,2018,ACR-US-386-2018-813-24464 to 24476,13,2021-01-04,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1496,2019-04-03 21:54:19,2021,,,,
ACR386,2018,ACR-US-386-2018-813-24458 to 24463,6,2020-12-21,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1430,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24453 to 24457,5,2020-12-14,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1356,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-25542 to 25560,19,2020-12-14,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind 1329,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24448 to 24452,5,2020-12-07,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1281,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24445 to 24447,3,2020-11-17,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1203,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1632 to 1650,19,2020-11-10,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind 1107,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24440 to 24444,5,2020-11-10,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 1154,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24437 to 24439,3,2020-10-19,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 428,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24430 to 24436,7,2020-09-28,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 359,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24384 to 24429,46,2020-09-21,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 334,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24356 to 24383,28,2020-08-31,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 303,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1613 to 1631,19,2020-08-31,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humandkind 292,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24205 to 24355,151,2020-08-24,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 281,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24174 to 24204,31,2020-08-17,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 250,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24173 to 24173,1,2020-08-10,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 244,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24171 to 24172,2,2020-08-03,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Bundle 222,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-25402 to 25541,140,2020-08-03,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Georgette Packaging #194,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1594 to 1612,19,2020-07-27,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24170 to 24170,1,2020-07-27,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,1,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1575 to 1593,19,2020-06-29,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1556 to 1574,19,2020-06-29,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1537 to 1555,19,2020-06-29,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-25167 to 25401,235,2020-06-29,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Georgette Packaging,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1480 to 1536,57,2020-06-29,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Georgette Packaging,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-24167 to 24169,3,2020-06-01,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,x115,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1398 to 1479,82,2020-05-04,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Georgette Packaging x38,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1667 to 11666,10000,2020-04-22,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"Climate Impact Partners, LLC",On Behalf of Third Party,Customer ID 00076105,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1231 to 1397,167,2020-04-22,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Kickstarter,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-1212 to 1230,19,2020-04-21,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind order 36,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-982 to 1211,230,2020-04-21,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Georgette Packaging Order 33,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-23667 to 24166,500,2020-04-09,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Blue Source,On Behalf of Third Party,"Retired on behalf of Cloverly, Inc.",2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-462 to 480,19,2020-02-13,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind offsets,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-443 to 461,19,2020-02-13,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind offsets,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-911 to 981,71,2020-02-13,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Offsets Georgette Packaging,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-836 to 910,75,2020-02-12,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Offsets Jumbo Privacy,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-424 to 442,19,2020-01-31,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,By Humankind offsets,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-552 to 835,284,2020-01-31,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Lowercase,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-11667 to 23666,12000,2020-01-28,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Microsoft Offsets - December 2019,2019-04-03 21:54:19,2020,,,,
ACR386,2018,ACR-US-386-2018-813-488 to 551,64,2020-01-24,Anew - Hudson Farm Forestry Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,392,On Behalf of Third Party,Offsets Georgette Packaging,2019-04-03 21:54:19,2020,,,,
