Project ID,Project Name,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Notes,Cancellation Reason,Cancellation Year,Issuance Year,ARB Project,Unnamed: 16,CAR Cancellation Data,Updated 11-1-23,Total Credits Cancelled:,109950929
CAR1662,A-Gas 1-2023,2022,CAR-ROC-US-1662-132-377-OH-2022-7569-1 to 70833,70833,2023-07-03,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depleting Substances Projects, November 14, 2014","Wood County, Bowling Green, Ohio",OHIO,US,,ARB,2023,2023,Compliance,CAR463.2014,,,,
CAR393,Cottonwood Dairy Livestock Gas Capture Project,2013,CAR-1-US-393-5-159-CA-2013-1647-1 to 16645,16645,2016-06-22,Livestock Gas Capture/Combustion,Version 3.0,Merced County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR1010.2014,,,,
CAR393,Cottonwood Dairy Livestock Gas Capture Project,2012,CAR-1-US-393-5-159-CA-2012-1646-1 to 11196,11196,2016-06-22,Livestock Gas Capture/Combustion,Version 3.0,Merced County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR777.2014,,,,
CAR393,Cottonwood Dairy Livestock Gas Capture Project,2007,CAR-1-US-393-5-159-CA-2007-212-4848 to 21681,16834,2016-09-01,Livestock Gas Capture/Combustion,Version 1.0,Merced County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR777.2014,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2014,CAR-1-US-402-5-205-ID-2014-1799-1 to 29527,29527,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2015,2015,Early Action,CAR777.2014,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2013,CAR-1-US-402-5-205-ID-2013-1518-1 to 29905,29905,2015-06-24,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2015,2014,Early Action,CAR777.2014,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2012,CAR-1-US-402-5-205-ID-2012-1440-1 to 3359,3359,2014-10-08,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2014,2014,Early Action,CAR993.2014,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2011,CAR-1-US-402-5-205-ID-2011-966-1 to 33024,33024,2015-08-12,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2015,2012,Early Action,CAR1011.2013,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2011,CAR-1-US-402-5-205-ID-2011-966-33025 to 36026,3002,2015-08-12,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,Canceled,2015,2012,Early Action,CAR655.2013,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2010,CAR-1-US-402-5-205-ID-2010-390-1 to 1060,1060,2016-07-27,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2016,2010,Early Action,CAR655.2013,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2009,CAR-1-US-402-5-205-ID-2009-389-1 to 12541,12541,2016-07-27,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2016,2010,Early Action,CAR1001.2013,,,,
CAR402,The Dry Creek Dairy BioFactory® Project,2009,CAR-1-US-402-5-205-ID-2009-325-709 to 7919,7211,2016-07-27,Livestock Gas Capture/Combustion,Version 2.1,Hansen,IDAHO,US,,ARB,2016,2010,Early Action,CAR497.2013,,,,
CAR408,Big River / Salmon Creek Forests,2014,CAR-1-US-408-1-102-CA-2014-1791-1 to 6022,6022,2015-06-22,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,Canceled,2015,2015,Early Action,CAR497.2013,,,,
CAR408,Big River / Salmon Creek Forests,2012,CAR-1-US-408-1-102-CA-2012-1162-619747 to 782824,163078,2015-10-28,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR607.2013,,,,
CAR408,Big River / Salmon Creek Forests,2012,CAR-1-US-408-1-102-CA-2012-1162-169747 to 619746,450000,2015-09-23,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR997.2013,,,,
CAR408,Big River / Salmon Creek Forests,2012,CAR-1-US-408-1-102-CA-2012-1162-84834 to 96755,11922,2015-10-28,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR973.2013,,,,
CAR408,Big River / Salmon Creek Forests,2011,CAR-1-US-408-1-102-CA-2011-660-105001 to 133000,28000,2016-08-10,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2012,Early Action,CAR659.2013,,,,
CAR408,Big River / Salmon Creek Forests,2011,CAR-1-US-408-1-102-CA-2011-660-133001 to 136731,3731,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2012,Early Action,CAR659.2013,,,,
CAR408,Big River / Salmon Creek Forests,2011,CAR-1-US-408-1-102-CA-2011-660-225501 to 243539,18039,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2012,Early Action,CAR474.2013,,,,
CAR408,Big River / Salmon Creek Forests,2011,CAR-1-US-408-1-102-CA-2011-660-140426 to 188425,48000,2015-10-28,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2012,Early Action,CAR474.2013,,,,
CAR408,Big River / Salmon Creek Forests,2011,CAR-1-US-408-1-102-CA-2011-660-188426 to 225000,36575,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2012,Early Action,CAR479.2013,,,,
CAR408,Big River / Salmon Creek Forests,2010,CAR-1-US-408-1-102-CA-2010-485-234001 to 235349,1349,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2011,Early Action,CAR479.2013,,,,
CAR408,Big River / Salmon Creek Forests,2009,CAR-1-US-408-1-102-CA-2009-278-200001 to 212587,12587,2014-09-11,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,Canceled,2014,2010,Early Action,CAR1023.2013,,,,
CAR408,Big River / Salmon Creek Forests,2009,CAR-1-US-408-1-102-CA-2009-278-315001 to 321566,6566,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR393.2013,,,,
CAR408,Big River / Salmon Creek Forests,2009,CAR-1-US-408-1-102-CA-2009-278-212588 to 220000,7413,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR994.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-328887 to 363886,35000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR994.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-363887 to 366827,2941,2016-09-01,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR775.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-140001 to 165000,25000,2016-08-10,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR775.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-215701 to 240700,25000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR956.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-265701 to 290700,25000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR956.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-15001 to 17500,2500,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR1003.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-193544 to 213543,20000,2016-04-13,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1012.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-213544 to 215100,1557,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR1016.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-290701 to 315700,25000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR1025.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-315701 to 325700,10000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR1029.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-240701 to 265700,25000,2016-04-13,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR980.2013,,,,
CAR408,Big River / Salmon Creek Forests,2008,CAR-1-US-408-1-102-CA-2008-208-135001 to 140000,5000,2015-10-14,Conservation-Based Forest Management,Version 2.1,"Mendocino County, CA",CALIFORNIA,US,,ARB,2015,2009,Early Action,CAR980.2013,,,,
CAR412,Green Meadow Farm,2012,CAR-1-US-412-5-205-MI-2012-1303-1 to 4565,4565,2014-08-13,Livestock Gas Capture/Combustion,Version 2.0,Shiawassee,MICHIGAN,US,,ARB,2014,2013,Early Action,CAR891.2013,,,,
CAR418,Scenic View Dairy I,2012,CAR-1-US-418-5-207-MI-2012-1096-13501 to 18000,4500,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2013,Early Action,CAR891.2013,,,,
CAR418,Scenic View Dairy I,2012,CAR-1-US-418-5-207-MI-2012-1096-1 to 5887,5887,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2013,Early Action,CAR891.2013,,,,
CAR418,Scenic View Dairy I,2012,CAR-1-US-418-5-207-MI-2012-1096-18001 to 19286,1286,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2013,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2012,CAR-1-US-418-5-207-MI-2012-1096-10501 to 13500,3000,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2013,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2012,CAR-1-US-418-5-207-MI-2012-1096-8190 to 10500,2311,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2013,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2011,CAR-1-US-418-5-207-MI-2011-703-15001 to 18897,3897,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2012,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2011,CAR-1-US-418-5-207-MI-2011-703-14398 to 15000,603,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2012,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2011,CAR-1-US-418-5-207-MI-2011-703-1 to 10658,10658,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2012,Early Action,CAR990.2013,,,,
CAR418,Scenic View Dairy I,2011,CAR-1-US-418-5-207-MI-2011-703-18898 to 20567,1670,2016-04-27,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2016,2012,Early Action,CAR992.2013,,,,
CAR418,Scenic View Dairy I,2010,CAR-1-US-418-5-207-MI-2010-451-1 to 15000,15000,2015-01-14,Livestock Gas Capture/Combustion,Version 3.0,Fennville,MICHIGAN,US,,ARB,2015,2011,Early Action,CAR995.2013,,,,
CAR418,Scenic View Dairy I,2009,CAR-1-US-418-5-207-MI-2009-373-1 to 10000,10000,2014-12-24,Livestock Gas Capture/Combustion,Version 2.2,Fennville,MICHIGAN,US,,ARB,2014,2010,Early Action,CAR1000.2013,,,,
CAR419,Brook View Dairy,2012,CAR-1-US-419-5-207-MI-2012-1220-4976 to 16583,11608,2014-07-23,Livestock Gas Capture/Combustion,Version 3.0,Freeport,MICHIGAN,US,,ARB,2014,2013,Early Action,CAR477.2013,,,,
CAR419,Brook View Dairy,2012,CAR-1-US-419-5-207-MI-2012-1220-1 to 4975,4975,2014-07-23,Livestock Gas Capture/Combustion,Version 3.0,Freeport,MICHIGAN,US,,ARB,2014,2013,Early Action,CAR477.2013,,,,
CAR419,Brook View Dairy,2011,CAR-1-US-419-5-207-MI-2011-716-9441 to 13486,4046,2014-07-23,Livestock Gas Capture/Combustion,Version 3.0,Freeport,MICHIGAN,US,,ARB,2014,2012,Early Action,CAR478.2013,,,,
CAR419,Brook View Dairy,2011,CAR-1-US-419-5-207-MI-2011-716-1 to 9440,9440,2014-07-23,Livestock Gas Capture/Combustion,Version 3.0,Freeport,MICHIGAN,US,,ARB,2014,2012,Early Action,CAR478.2013,,,,
CAR419,Brook View Dairy,2010,CAR-1-US-419-5-207-MI-2010-603-1 to 10000,10000,2015-08-26,Livestock Gas Capture/Combustion,Version 3.0,Freeport,MICHIGAN,US,,ARB,2015,2011,Early Action,CAR794.2013,,,,
CAR429,McCloud River,2012,CAR-1-US-429-1-222-CA-2012-1889-1 to 47111,47111,2016-08-24,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR1004.2013,,,,
CAR429,McCloud River,2011,CAR-1-US-429-1-222-CA-2011-1289-1 to 18620,18620,2015-11-24,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR1004.2013,,,,
CAR429,McCloud River,2010,CAR-1-US-429-1-222-CA-2010-1290-1 to 20049,20049,2015-08-12,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR657.2013,,,,
CAR429,McCloud River,2009,CAR-1-US-429-1-222-CA-2009-1291-1 to 20049,20049,2015-08-12,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR657.2013,,,,
CAR429,McCloud River,2008,CAR-1-US-429-1-222-CA-2008-1292-1 to 71094,71094,2015-08-12,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR582.2013,,,,
CAR429,McCloud River,2007,CAR-1-US-429-1-222-CA-2007-1293-1 to 88868,88868,2015-08-12,Conservation-Based Forest Management,Version 2.1,Shasta and Siskiyou Counties,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR582.2013,,,,
CAR435,Northeast Mississippi Landfill,2018,CAR-1-US-435-4-887-MS-2018-6017-1 to 15098,15098,2020-07-27,Landfill Gas Capture/Combustion,Version 2.0,Walnut,MISSISSIPPI,US,,ARB,2020,2020,No,CAR672.2013,,,,
CAR440,Bos Dairy,2012,CAR-1-US-440-5-218-IN-2012-1116-1 to 1746,1746,2014-06-11,Livestock Gas Capture/Combustion,Version 3.0,"Fair Oaks, IN",INDIANA,US,,ARB,2014,2013,Early Action,CAR672.2013,,,,
CAR440,Bos Dairy,2011,CAR-1-US-440-5-218-IN-2011-1117-1 to 2331,2331,2014-06-11,Livestock Gas Capture/Combustion,Version 3.0,"Fair Oaks, IN",INDIANA,US,,ARB,2014,2013,Early Action,CAR780.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2014,CAR-1-US-449-5-205-MN-2014-1742-1 to 27826,27826,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2015,Early Action,CAR780.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2013,CAR-1-US-449-5-205-MN-2013-1741-1 to 1531,1531,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2014,Early Action,CAR589.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2013,CAR-1-US-449-5-205-MN-2013-1436-1 to 29750,29750,2014-09-10,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2014,Early Action,CAR102.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2012,CAR-1-US-449-5-205-MN-2012-1296-1 to 22919,22919,2013-12-23,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2013,2013,Early Action,CAR978.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2012,CAR-1-US-449-5-205-MN-2012-1437-1 to 1090,1090,2014-09-10,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2013,Early Action,CAR978.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2011,CAR-1-US-449-5-205-MN-2011-1297-1 to 727,727,2013-12-23,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2013,2012,Early Action,CAR749.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2011,CAR-1-US-449-5-205-MN-2011-670-1 to 20060,20060,2014-02-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2012,Early Action,CAR749.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2010,CAR-1-US-449-5-205-MN-2010-405-1 to 26684,26684,2015-12-23,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2011,Early Action,CAR629.2013,,,,
CAR449,Riverview Farm Anaerobic Digester Project,2010,CAR-1-US-449-5-205-MN-2010-669-1 to 619,619,2014-02-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2011,Early Action,CAR629.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2014,CAR-1-US-450-5-205-MN-2014-1751-1 to 19804,19804,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2015,Early Action,CAR629.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2013,CAR-1-US-450-5-205-MN-2013-1752-1 to 439,439,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2014,Early Action,CAR629.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2013,CAR-1-US-450-5-205-MN-2013-1438-1 to 22844,22844,2014-09-10,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2014,Early Action,CAR504.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2012,CAR-1-US-450-5-205-MN-2012-1439-1 to 1029,1029,2014-09-10,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2014,2013,Early Action,CAR504.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2012,CAR-1-US-450-5-205-MN-2012-1298-1 to 16160,16160,2013-12-23,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2013,2013,Early Action,CAR504.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2011,CAR-1-US-450-5-205-MN-2011-639-1 to 14887,14887,2013-11-13,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2013,2012,Early Action,CAR612.2013,,,,
CAR450,West River Farm Anaerobic Digester Project,2010,CAR-1-US-450-5-205-MN-2010-408-1 to 19942,19942,2015-12-23,Livestock Gas Capture/Combustion,Version 2.1,Morris,MINNESOTA,US,,ARB,2015,2011,Early Action,CAR660.2013,,,,
CAR463,"Willow Point Dairy, LLC",2014,CAR-1-US-463-5-205-MI-2014-1514-1 to 1961,1961,2015-01-14,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2015,2014,Early Action,CAR660.2013,,,,
CAR463,"Willow Point Dairy, LLC",2013,CAR-1-US-463-5-205-MI-2013-1305-1 to 1143,1143,2014-08-13,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2014,2013,Early Action,CAR599.2013,,,,
CAR463,"Willow Point Dairy, LLC",2013,CAR-1-US-463-5-205-MI-2013-1515-1 to 18765,18765,2015-01-14,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2015,2013,Early Action,CAR601.2013,,,,
CAR463,"Willow Point Dairy, LLC",2012,CAR-1-US-463-5-205-MI-2012-852-1 to 1281,1281,2014-08-13,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2014,2012,Early Action,CAR681.2013,,,,
CAR463,"Willow Point Dairy, LLC",2012,CAR-1-US-463-5-205-MI-2012-1304-1 to 13842,13842,2014-08-13,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2014,2012,Early Action,CAR681.2013,,,,
CAR463,"Willow Point Dairy, LLC",2011,CAR-1-US-463-5-205-MI-2011-853-1 to 10367,10367,2014-08-13,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2014,2012,Early Action,CAR1007.2013,,,,
CAR463,"Willow Point Dairy, LLC",2010,CAR-1-US-463-5-205-MI-2010-595-1 to 9695,9695,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2015,2010,Early Action,CAR1022.2013,,,,
CAR463,"Willow Point Dairy, LLC",2010,CAR-1-US-463-5-205-MI-2010-595-9696 to 11853,2158,2015-08-26,Livestock Gas Capture/Combustion,Version 2.1,Western Michigan near Grand Rapids,MICHIGAN,US,,ARB,2015,2010,Early Action,CAR602.2013,,,,
CAR474,Bridgewater Dairy LLC,2014,CAR-1-US-474-5-205-OH-2014-1555-1 to 353,353,2015-03-25,Livestock Gas Capture/Combustion,Version 2.1,Montpelier (Williams County),OHIO,US,,ARB,2015,2014,Early Action,CAR1015.2013,,,,
CAR474,Bridgewater Dairy LLC,2013,CAR-1-US-474-5-205-OH-2013-1556-1 to 10816,10816,2015-03-25,Livestock Gas Capture/Combustion,Version 2.1,Montpelier (Williams County),OHIO,US,,ARB,2015,2013,Early Action,CAR1015.2013,,,,
CAR474,Bridgewater Dairy LLC,2013,CAR-1-US-474-5-205-OH-2013-1203-1 to 882,882,2014-04-23,Livestock Gas Capture/Combustion,Version 2.1,Montpelier (Williams County),OHIO,US,,ARB,2014,2013,Early Action,CAR1015.2013,,,,
CAR474,Bridgewater Dairy LLC,2012,CAR-1-US-474-5-205-OH-2012-850-1 to 1214,1214,2014-04-23,Livestock Gas Capture/Combustion,Version 2.1,Montpelier (Williams County),OHIO,US,,ARB,2014,2012,Early Action,CAR1015.2013,,,,
CAR474,Bridgewater Dairy LLC,2012,CAR-1-US-474-5-205-OH-2012-1204-1 to 12926,12926,2014-04-23,Livestock Gas Capture/Combustion,Version 2.1,Montpelier (Williams County),OHIO,US,,ARB,2014,2012,Early Action,CAR449.2013,,,,
