Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data,Updated 11-1-23,Total Credits Retired:,61317505
CAR521,2010,CAR-1-US-521-4-339-MO-2010-412-867 to 8706,7840,2019-03-13,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 10220,2019,,,,
CAR521,2010,CAR-1-US-521-4-339-MO-2010-412-13005 to 13225,221,2015-03-09,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Element Markets, LLC",On Behalf of Third Party,Retirement on behalf of Best Family Investors,2015,,,,
CAR521,2010,CAR-1-US-521-4-339-MO-2010-412-13226 to 28696,15471,2019-05-06,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,Schneider Electric,Other,Green-e Climate RY2018,2019,,,,
CAR521,2010,CAR-1-US-521-4-339-MO-2010-412-10641 to 13004,2364,2014-03-27,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Element Markets, LLC",Compliance Requirements,Retirement on behalf of Bayless & Hicks,2014,,,,
CAR521,2009,CAR-1-US-521-4-339-MO-2009-413-10346 to 12763,2418,2019-05-06,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,Schneider Electric,Other,Green-e Climate RY2018,2019,,,,
CAR521,2009,CAR-1-US-521-4-339-MO-2009-413-10078 to 10345,268,2014-03-27,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Element Markets, LLC",Compliance Requirements,Retirement on behalf of Vanden Properties,2014,,,,
CAR521,2009,CAR-1-US-521-4-339-MO-2009-413-1 to 10077,10077,2013-09-27,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,William Bishop Offset,2013,,,,
CAR521,2008,CAR-1-US-521-4-339-MO-2008-411-419 to 621,203,2013-09-19,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,Vincent Frawley Offset,2013,,,,
CAR521,2008,CAR-1-US-521-4-339-MO-2008-411-1 to 418,418,2012-04-18,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Element Markets, LLC",On Behalf of Third Party,,2012,,,,
CAR521,2008,CAR-1-US-521-4-339-MO-2008-411-622 to 1250,629,2013-09-19,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,Brian Noble Offset,2013,,,,
CAR521,2008,CAR-1-US-521-4-339-MO-2008-411-1251 to 1638,388,2013-09-19,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,David Walker Offset,2013,,,,
CAR521,2008,CAR-1-US-521-4-339-MO-2008-411-1639 to 2331,693,2013-09-19,Maple Hill Landfill,Landfill Gas Capture/Combustion,Version 2.1,Macon,MISSOURI,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,Francis Griffin Offset,2013,,,,
CAR522,2021,CAR-1-US-522-4-340-KY-2021-7207-1 to 25757,25757,2023-01-27,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 5.0,Irvine,KENTUCKY,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR522,2021,CAR-1-US-522-4-340-KY-2021-7207-25758 to 28118,2361,2023-01-27,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 5.0,Irvine,KENTUCKY,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR522,2020,CAR-1-US-522-4-340-KY-2020-7208-1 to 32207,32207,2023-01-27,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 5.0,Irvine,KENTUCKY,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR522,2020,CAR-1-US-522-4-340-KY-2020-7208-32208 to 34658,2451,2023-01-27,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 5.0,Irvine,KENTUCKY,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR522,2014,CAR-1-US-522-4-340-KY-2014-1805-1 to 21031,21031,2015-09-29,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,2015,,,,
CAR522,2014,CAR-1-US-522-4-340-KY-2014-1805-21032 to 29003,7972,2015-09-29,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,2015,,,,
CAR522,2013,CAR-1-US-522-4-340-KY-2013-1465-1 to 36000,36000,2014-07-02,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,,2014,,,,
CAR522,2013,CAR-1-US-522-4-340-KY-2013-1465-36001 to 39354,3354,2015-09-29,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,Environmental Benefit,2015,,,,
CAR522,2012,CAR-1-US-522-4-340-KY-2012-1169-34001 to 42212,8212,2013-09-16,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,,2013,,,,
CAR522,2012,CAR-1-US-522-4-340-KY-2012-1169-1 to 34000,34000,2013-09-16,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,,2013,,,,
CAR522,2011,CAR-1-US-522-4-340-KY-2011-839-1 to 24233,24233,2012-11-01,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,Environmental Benefit,,2012,,,,
CAR522,2011,CAR-1-US-522-4-340-KY-2011-656-1 to 6625,6625,2012-03-29,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Chevrolet - CO2 Reduction Program,2012,,,,
CAR522,2010,CAR-1-US-522-4-340-KY-2010-657-1 to 22878,22878,2012-03-29,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Chevrolet - CO2 Reduction Program,2012,,,,
CAR522,2010,CAR-1-US-522-4-340-KY-2010-360-1 to 7944,7944,2011-07-07,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,Green Mountain Energy,On Behalf of Third Party,2010 Retirements,2011,,,,
CAR522,2009,CAR-1-US-522-4-340-KY-2009-361-1 to 6253,6253,2022-05-16,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,"Civitas Resources, Inc.",Environmental Benefit,Civitas Resource 2021 Scope 1 Emissions,2022,,,,
CAR522,2009,CAR-1-US-522-4-340-KY-2009-361-12934 to 14215,1282,2013-09-19,Kentucky Blue Ridge Landfill,Landfill Gas Capture/Combustion,Version 2.1,Irvine,KENTUCKY,US,,No,"Carbon Capital Advisors, LLC",Environmental Benefit,Vincent Frawley Offset,2013,,,,
CAR531,2021,CAR-1-US-531-4-343-NC-2021-7164-1 to 600,600,2022-12-01,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Karbone Energy LLC,On Behalf of Third Party,,2022,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6474-16863 to 16863,1,2023-05-02,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Dominion Energy North Carolina Gas,Retail Program Requirements,Retired for NC GreenTherm program,2023,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6474-2964 to 4049,1086,2023-06-09,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,"Element Markets Emissions, LLC",Retirement for Person or Organization,Blue Owl Capital Holdings LP for YE 2022 Emissions,2023,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6474-16864 to 16867,4,2023-10-13,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Dominion Energy North Carolina Gas,Retail Program Requirements,Retired for NC GreenTherm program,2023,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6474-1 to 2963,2963,2023-04-28,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,STX Commodities B.V,On Behalf of Third Party,Retired on behalf of Catawba College for 2022 sco,2023,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6185-1 to 3425,3425,2022-05-25,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,On behalf of Elon University’s FY 2022 Emissions,2022,,,,
CAR531,2019,CAR-1-US-531-4-343-NC-2019-6474-13988 to 16862,2875,2022-05-25,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,On behalf of Elon University’s FY 2022 Emissions,2022,,,,
CAR531,2018,CAR-1-US-531-4-343-NC-2018-6186-12843 to 13700,858,2023-08-30,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,ClimeCo LLC,Retirement for Person or Organization,On Behalf of Candle Science,2023,,,,
CAR531,2018,CAR-1-US-531-4-343-NC-2018-6186-1167 to 12842,11676,2023-05-18,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Carbonfund.org Foundation,Retail Program Requirements,,2023,,,,
CAR531,2018,CAR-1-US-531-4-343-NC-2018-6186-967 to 1166,200,2022-10-19,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Carbonfund.org Foundation,Retail Program Requirements,Retired on behalf of Carbonfund.org's partners,2022,,,,
CAR531,2018,CAR-1-US-531-4-343-NC-2018-6186-1 to 966,966,2022-04-22,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 5.0,Buncombe County,NORTH CAROLINA,US,,No,Carbonfund.org Foundation,Retail Program Requirements,Retired on behalf of Flooret,2022,,,,
CAR531,2016,CAR-1-US-531-4-343-NC-2016-2131-1 to 3243,3243,2018-07-19,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Capital One Services, LLC",2018,,,,
CAR531,2015,CAR-1-US-531-4-343-NC-2015-2132-19963 to 30407,10445,2018-05-17,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,Other,Green-e Climate RY2017,2018,,,,
CAR531,2015,CAR-1-US-531-4-343-NC-2015-2132-1 to 19962,19962,2017-04-10,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of The Toronto Dominion Bank,2017,,,,
CAR531,2014,CAR-1-US-531-4-343-NC-2014-1954-2017 to 23365,21349,2017-05-30,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR531,2014,CAR-1-US-531-4-343-NC-2014-1954-1 to 2016,2016,2017-04-10,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of The Toronto Dominion Bank,2017,,,,
CAR531,2014,CAR-1-US-531-4-343-NC-2014-1954-23366 to 25165,1800,2018-07-19,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Mercyhurst College,2018,,,,
CAR531,2014,CAR-1-US-531-4-343-NC-2014-1954-25166 to 33016,7851,2018-07-19,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Capital One Services, LLC",2018,,,,
CAR531,2013,CAR-1-US-531-4-343-NC-2013-1638-2583 to 9910,7328,2016-02-23,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,"Element Markets, LLC",On Behalf of Third Party,Retirement on behalf of NC GreenPower,2016,,,,
CAR531,2013,CAR-1-US-531-4-343-NC-2013-1638-1 to 2582,2582,2016-02-23,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,"Element Markets, LLC",On Behalf of Third Party,Retirement on behalf of NC GreenPower,2016,,,,
CAR531,2013,CAR-1-US-531-4-343-NC-2013-1638-9911 to 29490,19580,2017-05-30,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR531,2012,CAR-1-US-531-4-343-NC-2012-1179-1 to 26724,26724,2017-05-30,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR531,2012,CAR-1-US-531-4-343-NC-2012-708-1 to 2060,2060,2017-05-30,Buncombe County Landfill,Landfill Gas Capture/Combustion,Version 2.1,Buncombe County,NORTH CAROLINA,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR532,2010,CAR-1-US-532-5-207-WI-2010-554-9001 to 9402,402,2013-12-12,Pagel’s Ponderosa Dairy,Livestock Gas Capture/Combustion,Version 3.0,Kewaunee,WISCONSIN,US,,No,"3Degrees Group, Inc",Retail Program Requirements,TerraPass customers: Clear the Air,2013,,,,
CAR532,2010,CAR-1-US-532-5-207-WI-2010-554-9403 to 9440,38,2015-08-03,Pagel’s Ponderosa Dairy,Livestock Gas Capture/Combustion,Version 3.0,Kewaunee,WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2013 TerraPass Online Customer Retirements,2015,,,,
CAR532,2010,CAR-1-US-532-5-207-WI-2010-554-9441 to 9760,320,2015-08-03,Pagel’s Ponderosa Dairy,Livestock Gas Capture/Combustion,Version 3.0,Kewaunee,WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2013 TerraPass USGBC Customer Retirements,2015,,,,
CAR532,2010,CAR-1-US-532-5-207-WI-2010-554-9761 to 9804,44,2015-08-03,Pagel’s Ponderosa Dairy,Livestock Gas Capture/Combustion,Version 3.0,Kewaunee,WISCONSIN,US,,No,Just Energy Income Fund,Retail Program Requirements,2013 TerraPass Other Offline Customer Retirements,2015,,,,
CAR535,2009,CAR-1-US-535-4-346-MA-2009-809-1 to 516,516,2021-01-29,CMW Landfill Methane Reduction Project,Landfill Gas Capture/Combustion,Version 2.0,Carver,MASSACHUSETTS,US,,No,ACT Commodities Inc.,On Behalf of Third Party,Voluntary retirement obo Renaissance Power & Gas,2021,,,,
CAR540,2013,CAR-1-US-540-4-350-KY-2013-1211-1 to 26250,26250,2015-01-06,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,2015,,,,
CAR540,2013,CAR-1-US-540-4-350-KY-2013-1211-26251 to 29898,3648,2015-01-06,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,2015,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-22453 to 22482,30,2019-06-24,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"3Degrees Group, Inc",Environmental Benefit,3Degrees 2018 Carbon Footprint,2019,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-1 to 12451,12451,2017-06-06,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-902-1 to 21481,21481,2017-06-06,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-12852 to 22452,9601,2018-03-21,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"Camco Offsets I, LLC",On Behalf of Third Party,POLB 2016 GHG Emissions,2018,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-22483 to 24171,1689,2020-03-30,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 13298,2020,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-12452 to 12851,400,2017-06-07,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,3Degrees Inc.,On Behalf of Third Party,3D Commercial Customers,2017,,,,
CAR540,2012,CAR-1-US-540-4-350-KY-2012-1054-24172 to 24246,75,2020-05-22,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2018 Deliveries,2020,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-3803 to 7632,3830,2017-01-09,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-7633 to 8132,500,2017-01-09,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-8133 to 9582,1450,2017-02-08,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-681-1 to 30534,30534,2017-05-30,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-1501 to 1902,402,2016-12-01,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2016,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-1903 to 2452,550,2016-12-01,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2016,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-2453 to 3802,1350,2017-01-09,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-1 to 1500,1500,2016-12-01,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2016,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-9583 to 10000,418,2017-02-08,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-3,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-10001 to 10200,200,2017-02-10,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,ClimeCo LLC,On Behalf of Third Party,Fromagerie Port-Joli inc.,2017,,,,
CAR540,2011,CAR-1-US-540-4-350-KY-2011-491-10201 to 10888,688,2017-05-30,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,Schneider Electric,Other,Green-e Climate RY2016,2017,,,,
CAR540,2010,CAR-1-US-540-4-350-KY-2010-490-1 to 4866,4866,2020-03-26,Hardin County Landfill,Landfill Gas Capture/Combustion,Version 3.0,"Elizabethtown, KY",KENTUCKY,US,,No,Poseidon Resources (Channelside) LP,Compliance Requirements,GHG Plan,2020,,,,
CAR545,2019,CAR-1-US-545-4-357-TX-2019-6102-1 to 90993,90993,2020-11-02,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2020,,,,
CAR545,2018,CAR-1-US-545-4-357-TX-2018-5757-1 to 108714,108714,2019-11-28,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2019,,,,
CAR545,2018,CAR-1-US-545-4-357-TX-2018-6103-1 to 118794,118794,2020-11-02,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,On behalf of Third Party,2020,,,,
CAR545,2017,CAR-1-US-545-4-357-TX-2017-5470-1 to 27892,27892,2018-08-30,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2018,,,,
CAR545,2017,CAR-1-US-545-4-357-TX-2017-5758-1 to 92931,92931,2019-11-28,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2019,,,,
CAR545,2016,CAR-1-US-545-4-357-TX-2016-5471-1 to 40743,40743,2018-08-30,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2018,,,,
CAR545,2016,CAR-1-US-545-4-357-TX-2016-2155-1 to 31982,31982,2017-03-09,City of Garland Landfill Carbon Project,Landfill Gas Capture/Combustion,Version 2.1,"3175 Elm Grove, Rowlett, Texas",TEXAS,US,,No,Garland Power & Light,On Behalf of Third Party,,2017,,,,
